"n_Acc","x","y","shoe","row_number","min_dist","horiz_dist","distance_shape","new_x"
1,0.105,-0.0316666666666667,109,6330,0.0641179468722378,0.0641179468722378,0.201666666666667,0.125208473681371
1,0.105,-0.155,109,6331,0.0433333333333333,0.0433333333333333,0.178333333333333,0.12623595505618
1,0.118333333333333,0.108333333333333,109,6332,0.0800000000000003,0.0800000000000003,0.241666666666667,0.144187675070028
1,0.121666666666667,-0.268333333333333,109,6333,0.0199999999999997,0.0199999999999997,0.181666666666667,0.156019607843138
1,0.135,0.005,109,6334,0.0421637021355784,0.0438431547932197,0.218333333333333,0.164809215281845
1,0.141666666666667,0.0883333333333333,109,6335,0.0534373984729377,0.0534373984729377,0.238333333333333,0.173055793915568
0,0.145,0.241666666666667,109,6336,0.0485340659285367,0.05,0.231666666666667,0.172264957264957
0,0.101666666666667,0.125,109,6337,0.0966666666666663,0.0966666666666663,0.241666666666667,0.123879551820729
0,0.151666666666667,0.0983333333333333,109,6338,0.0453382350291178,0.0466666666666663,0.238333333333333,0.182254901960785
0,0.0316666666666667,-0.225,109,6339,0.110805134257298,0.113333333333333,0.181666666666667,0.0396743295019158
0,-0.101666666666667,0.195,109,6340,0.057057475895412,0.057057475895412,0.191666666666667,-0.122767153103315
0,-0.00166666666666667,-0.0216666666666667,109,6341,0.0856997342145496,0.0869226987360353,0.131666666666667,-0.00247709692294231
0,0.0683333333333333,0.331666666666667,109,6342,0.095974533659253,0.100498756211209,0.201666666666667,0.0816228454716832
0,-0.0783333333333333,0.108333333333333,109,6343,0.055176484524156,0.0603692342542494,0.181666666666667,-0.102597636100498
0,0.0583333333333333,0.255,109,6344,0.131529464379659,0.133333333333333,0.225,0.0684782608695653
0,-0.0483333333333333,-0.198333333333333,109,6345,0.0517472489875334,0.0533333333333334,0.165,-0.0784426229508196
0,-0.025,0.111666666666667,109,6346,0.106718737290548,0.116666666666667,0.181666666666667,-0.0320588235294117
0,-0.085,-0.351666666666667,109,6347,0.04,0.04,0.171666666666667,-0.116733333333333
0,0.101666666666667,0.105,109,6348,0.095452140421842,0.0966666666666663,0.241666666666667,0.123879551820729
0,0.108333333333333,-0.0316666666666667,109,6349,0.0608276253029825,0.0608276253029825,0.201666666666667,0.129150499017874
0,-0.0316666666666667,0.395,109,6350,0.0924361641590803,0.1,0.158333333333333,-0.0380801687763713
0,0.0883333333333333,0.351666666666667,109,6351,0.070079320138762,0.0740120110372484,0.191666666666667,0.104287287209842
0,0.168333333333333,0.125,109,6352,0.0300000000000003,0.0300000000000003,0.241666666666667,0.205112044817927
0,-0.095,0.125,109,6353,0.0477260702109212,0.0477260702109212,0.185,-0.123137980146357
0,0.025,0.225,109,6354,0.169345143945074,0.170032676598091,0.231666666666667,0.0296958784942572
0,-0.065,0.425,109,6355,0.0480740170061865,0.053437398472938,0.145,-0.0795779046274268
1,-0.148333333333333,0.155,110,6356,0.0380058475033049,0.0400000000000003,0.188333333333333,-0.148333333333333
1,-0.118333333333333,0.308333333333333,110,6357,0.0447213595499962,0.0501109879279101,0.185,-0.12996381535899
1,-0.118333333333333,0.201666666666667,110,6358,0.0733333333333337,0.0733333333333337,0.191666666666667,-0.118333333333333
1,-0.115,0.338333333333333,110,6359,0.033993463423952,0.033993463423952,0.175,-0.135073039699302
1,-0.111666666666667,0.121666666666667,110,6360,0.0687184270936275,0.0699999999999997,0.185,-0.113715596330276
1,-0.0916666666666667,0.0716666666666667,110,6361,0.077817450199525,0.08,0.171666666666667,-0.0916666666666667
1,-0.0516666666666667,0.261666666666667,110,6362,0.125476868164791,0.133333333333333,0.191666666666667,-0.0535285285285287
1,-0.0516666666666667,0.0783333333333333,110,6363,0.118368539363765,0.120185042515466,0.175,-0.0526131902306778
1,-0.0483333333333333,0.311666666666667,110,6364,0.105409255338946,0.116856987619721,0.181666666666667,-0.0531541769814159
1,-0.045,0.135,110,6365,0.136666666666667,0.14,0.188333333333333,-0.0458108108108108
1,-0.0416666666666667,0.0116666666666667,110,6366,0.116666666666667,0.116666666666667,0.145,-0.038157894736842
1,-0.035,0.465,110,6367,0.0282842712474619,0.0316227766016838,0.118333333333333,-0.0621659269986353
1,-0.0216666666666667,0.248333333333333,110,6368,0.158113883008419,0.166666666666667,0.191666666666667,-0.0220501474926254
1,-0.015,0.298333333333333,110,6369,0.141264134002781,0.156666666666667,0.185,-0.0161650485436893
1,0.005,0.181666666666667,110,6370,0.193505670316,0.196666666666667,0.241666666666667,0.00599173553719007
1,0.00833333333333333,0.125,110,6371,0.187646239267168,0.19,0.241666666666667,0.0101540616246499
1,0.015,0.295,110,6372,0.162754074876449,0.186696426199206,0.215,0.0159893760180699
1,0.075,0.311666666666667,110,6373,0.104615698843168,0.117094453801669,0.208333333333333,0.0813401932787309
1,0.085,0.121666666666667,110,6374,0.143333333333333,0.143333333333333,0.241666666666667,0.0899635036496352
1,0.0916666666666667,-0.255,110,6375,0.0700793201387621,0.0700793201387621,0.181666666666667,0.10295635834112
1,0.095,-0.265,110,6376,0.0664161961505709,0.0666666666666667,0.181666666666667,0.106752577319588
1,0.0983333333333333,-0.215,110,6377,0.0679869268479038,0.07,0.181666666666667,0.106122112211221
1,0.105,-0.275,110,6378,0.0542627353203323,0.0542627353203323,0.181666666666667,0.119770641648428
1,0.118333333333333,-0.255,110,6379,0.043461349368018,0.043461349368018,0.181666666666667,0.132867297387658
1,0.131666666666667,0.138333333333333,110,6380,0.0966666666666663,0.0966666666666663,0.241666666666667,0.139355231143553
1,0.131666666666667,-0.301666666666667,110,6381,0.024267032964268,0.024267032964268,0.178333333333333,0.150580378783608
1,0.135,0.298333333333333,110,6382,0.0611918658356195,0.0636832439151427,0.215,0.146086803436713
1,0.135,0.121666666666667,110,6383,0.0933333333333333,0.0933333333333333,0.241666666666667,0.142883211678832
1,0.141666666666667,0.231666666666667,110,6384,0.0800694143297618,0.0800694143297618,0.231666666666667,0.148011294765208
1,0.145,0.0783333333333333,110,6385,0.0843274042711568,0.0866666666666667,0.235,0.147086330935252
1,0.148333333333333,0.338333333333333,110,6386,0.026874192494329,0.0274873708374514,0.198333333333333,0.167326394142226
1,0.168333333333333,0.281666666666667,110,6387,0.0372677996249966,0.0380058475033048,0.218333333333333,0.17811826929213
1,0.178333333333333,0.235,110,6388,0.0433333333333337,0.0433333333333337,0.231666666666667,0.186378446115288
1,0.181666666666667,0.075,110,6389,0.0492160768674444,0.0499999999999997,0.235,0.184280575539569
1,0.208333333333333,0.131666666666667,110,6390,0.0200000000000003,0.0200000000000003,0.241666666666667,0.220498783454988
1,0.208333333333333,0.075,110,6391,0.0233333333333337,0.0233333333333337,0.235,0.211330935251798
1,0.215,0.0783333333333333,110,6392,0.0166666666666667,0.0166666666666667,0.235,0.218093525179856
0,-0.045,-0.321666666666667,110,6393,0.116666666666667,0.116666666666667,0.171666666666667,-0.0477835051546391
0,0.118333333333333,-0.461666666666667,110,6394,0.0307318148576429,0.031622776601684,0.151666666666667,0.119683167494806
0,-0.0416666666666667,-0.301666666666667,110,6395,0.118977121983832,0.12,0.175,-0.0451030927835052
0,0.145,-0.435,110,6396,0.0133333333333333,0.0133333333333333,0.158333333333333,0.145
0,0.0983333333333333,-0.211666666666667,110,6397,0.0687184270936276,0.0700793201387621,0.178333333333333,0.104125852479468
0,0.131666666666667,0.015,110,6398,0.0811035004039759,0.083399973354645,0.221666666666667,0.13570729104346
0,0.0816666666666667,-0.295,110,6399,0.074535599249993,0.0766666666666666,0.178333333333333,0.0919824561403509
0,0.0783333333333333,0.421666666666667,110,6400,0.032998316455372,0.0380058475033045,0.155,0.104364381624071
0,0.168333333333333,0.308333333333333,110,6401,0.0268741924943289,0.0268741924943289,0.211666666666667,0.182526546579007
0,-0.0916666666666667,-0.381666666666667,110,6402,0.0736357401145817,0.0736357401145817,0.168333333333333,-0.0933474342934127
0,0.181666666666667,0.128333333333333,110,6403,0.0466666666666663,0.0466666666666663,0.241666666666667,0.19227493917275
0,0.0116666666666667,0.425,110,6404,0.0728010988928052,0.10354816378006,0.151666666666667,0.0153577836948917
0,-0.00166666666666667,0.358333333333333,110,6405,0.122565175405668,0.140158640277524,0.171666666666667,-0.00201734878827866
0,-0.095,0.121666666666667,110,6406,0.0849836585598798,0.0866666666666667,0.185,-0.096743119266055
0,-0.131666666666667,0.291666666666667,110,6407,0.0405517502019878,0.0405517502019878,0.185,-0.14143860904209
0,-0.0883333333333333,-0.301666666666667,110,6408,0.0733333333333333,0.0733333333333333,0.175,-0.0956185567010309
0,0.0983333333333333,-0.435,110,6409,0.0596284793999944,0.06,0.158333333333333,0.0983333333333333
0,0.0716666666666667,0.0916666666666667,110,6410,0.158464857653396,0.160312195418814,0.238333333333333,0.0736297928268207
0,-0.101666666666667,0.375,110,6411,0.0314466037735217,0.033499585403736,0.168333333333333,-0.126613623051226
0,0.0383333333333333,-0.398333333333333,110,6412,0.104189997387252,0.116666666666667,0.168333333333333,0.0416308243727597
1,-0.115,-0.205,111,6413,0.0333333333333333,0.0333333333333333,0.165,-0.127921348314607
1,-0.111666666666667,-0.165,111,6414,0.0366666666666663,0.0366666666666663,0.155,-0.116685393258427
1,-0.0683333333333333,0.335,111,6415,0.0865383665716478,0.0872416821886827,0.178333333333333,-0.0783294867123867
1,-0.0583333333333333,0.358333333333333,111,6416,0.0853749898324382,0.0933333333333334,0.171666666666667,-0.066025641025641
1,-0.045,-0.405,111,6417,0.077817450199525,0.0938675189355248,0.171666666666667,-0.055628559213956
1,-0.035,0.398333333333333,111,6418,0.0819891591749924,0.0968962790249909,0.158333333333333,-0.0420153374123364
1,-0.0116666666666667,-0.445,111,6419,0.0654896090146283,0.100221975855819,0.168333333333333,-0.0175521737024758
1,-0.005,0.0583333333333333,111,6420,0.15,0.15,0.165,-0.00532258064516129
1,0.00166666666666667,-0.005,111,6421,0.16,0.16,0.215,0.00221649484536083
1,0.0283333333333333,0.141666666666667,111,6422,0.173845397472071,0.176666666666667,0.241666666666667,0.03340108401084
1,0.0483333333333333,-0.348333333333333,111,6423,0.112447518622887,0.113333333333333,0.175,0.0523195876288661
1,0.0616666666666667,0.305,111,6424,0.100277393043275,0.106874796945876,0.211666666666667,0.0774454991549415
1,0.0883333333333333,0.165,111,6425,0.11508451001088,0.116666666666667,0.241666666666667,0.104132791327913
1,0.101666666666667,-0.351666666666667,111,6426,0.0599999999999997,0.0599999999999997,0.175,0.110051546391753
1,0.135,-0.338333333333333,111,6427,0.0284800124843919,0.03,0.175,0.143181818181818
1,0.141666666666667,0.308333333333333,111,6428,0.0253859103528795,0.0268741924943282,0.211666666666667,0.17791597396847
1,0.158333333333333,0.0716666666666667,111,6429,0.0400000000000003,0.0400000000000003,0.235,0.187605042016806
1,0.161666666666667,0.245,111,6430,0.0299999999999997,0.0299999999999997,0.228333333333333,0.192594202898551
1,0.175,0.115,111,6431,0.0266666666666667,0.0266666666666667,0.241666666666667,0.209710743801653
0,0.0183333333333333,-0.201666666666667,111,6432,0.150037032465692,0.150037032465692,0.178333333333333,0.0194181703468353
0,0.131666666666667,0.241666666666667,111,6433,0.0599999999999997,0.0599999999999997,0.231666666666667,0.159144927536232
0,0.0783333333333333,0.141666666666667,111,6434,0.124051960439523,0.126666666666667,0.241666666666667,0.0923441734417342
0,0.065,-0.411666666666667,111,6435,0.0659966329107442,0.0769559758707679,0.165,0.0755515922046402
0,0.175,0.145,111,6436,0.03,0.03,0.241666666666667,0.20630081300813
0,-0.101666666666667,0.0316666666666667,111,6437,0.053333333333333,0.053333333333333,0.155,-0.101666666666667
0,0.0183333333333333,0.458333333333333,111,6438,0.0343187671366237,0.0504424865014053,0.125,0.0333208193253575
0,0.101666666666667,0.218333333333333,111,6439,0.0929755045398755,0.0935711256507877,0.235,0.122372141085365
0,0.0216666666666667,0.0216666666666667,111,6440,0.165495887830752,0.173333333333333,0.225,0.0250000000000001
0,0.131666666666667,0.0683333333333333,111,6441,0.0664161961505706,0.0666666666666663,0.235,0.156008403361345
0,-0.045,0.165,111,6442,0.122927259430572,0.123333333333333,0.191666666666667,-0.0512376237623763
0,-0.0616666666666667,0.0983333333333333,111,6443,0.0954521404218423,0.0966666666666666,0.178333333333333,-0.0694561403508773
0,-0.101666666666667,-0.015,111,6444,0.0567646212197543,0.0567646212197543,0.131666666666667,-0.0844915880549276
0,0.00166666666666667,-0.448333333333333,111,6445,0.0614636297152862,0.11020183503211,0.155,0.00230925890139243
0,0.015,-0.215,111,6446,0.151803967156476,0.153333333333333,0.181666666666667,0.0161881188118812
0,0.111666666666667,-0.248333333333333,111,6447,0.053333333333333,0.053333333333333,0.181666666666667,0.122946127946128
0,0.111666666666667,0.291666666666667,111,6448,0.059628479399994,0.0636832439151423,0.215,0.136916712724141
0,0.0916666666666667,0.128333333333333,111,6449,0.11,0.11,0.241666666666667,0.109848484848485
0,-0.065,-0.135,111,6450,0.0872416821886827,0.0872416821886827,0.141666666666667,-0.0604849683802158
0,-0.025,-0.401666666666667,111,6451,0.0942809041582061,0.116714276000077,0.171666666666667,-0.0302839402479418
1,-0.158333333333333,0.201666666666667,112,6452,0.0233333333333337,0.0233333333333337,0.191666666666667,-0.167048929663608
1,-0.141666666666667,0.138333333333333,112,6453,0.0316227766016834,0.0316227766016834,0.188333333333333,-0.153965267891357
1,-0.118333333333333,0.211666666666667,112,6454,0.0632455532033678,0.0633333333333337,0.191666666666667,-0.124847094801223
1,-0.115,0.268333333333333,112,6455,0.0549747416749022,0.0566666666666667,0.191666666666667,-0.128398058252427
1,-0.095,-0.325,112,6456,0.053851648071345,0.0566666666666667,0.171666666666667,-0.107527472527473
1,-0.0916666666666667,0.195,112,6457,0.09,0.09,0.191666666666667,-0.0967125382262997
1,-0.075,-0.258333333333333,112,6458,0.0674124947205222,0.0674124947205222,0.175,-0.0921618571864582
1,-0.045,0.241666666666667,112,6459,0.128797860575744,0.130384048104053,0.191666666666667,-0.0491777906442375
1,-0.0383333333333333,0.195,112,6460,0.143333333333333,0.143333333333333,0.191666666666667,-0.0404434250764526
1,-0.0283333333333333,0.318333333333333,112,6461,0.12369316876853,0.12684198393627,0.181666666666667,-0.0331703669938652
1,-0.0216666666666667,0.318333333333333,112,6462,0.130170827931778,0.133499895963339,0.181666666666667,-0.0253670059089777
1,-0.0216666666666667,-0.268333333333333,112,6463,0.121335164821342,0.123378370155478,0.175,-0.0261413058298302
1,-0.0183333333333333,0.271666666666667,112,6464,0.146704540564436,0.150332963783729,0.188333333333333,-0.0204710593449584
1,-0.0183333333333333,-0.311666666666667,112,6465,0.130724477007517,0.133333333333333,0.175,-0.0211538461538462
1,-0.015,-0.295,112,6466,0.133416640641263,0.133499895963339,0.175,-0.0176767800608295
1,-0.005,0.328333333333333,112,6467,0.137800177390629,0.15,0.178333333333333,-0.00575268817204301
1,0.00166666666666667,0.238333333333333,112,6468,0.175372619172879,0.18,0.231666666666667,0.00212538226299695
1,0.0116666666666667,-0.378333333333333,112,6469,0.116428327977153,0.146666666666667,0.171666666666667,0.0126491228070175
1,0.015,0.191666666666667,112,6470,0.190933379888262,0.196666666666667,0.238333333333333,0.0168897637795275
1,0.0283333333333333,-0.221666666666667,112,6471,0.136666666666667,0.14,0.181666666666667,0.0305775577557755
1,0.035,-0.365,112,6472,0.129443252259651,0.136666666666667,0.175,0.0356796116504854
1,0.0383333333333333,0.421666666666667,112,6473,0.0721110255092795,0.0806225774829855,0.155,0.0499484777670381
1,0.045,-0.331666666666667,112,6474,0.126666666666667,0.126666666666667,0.175,0.0458737864077669
1,0.0483333333333333,-0.261666666666667,112,6475,0.12369316876853,0.126666666666667,0.181666666666667,0.0501746031746031
1,0.0516666666666667,-0.255,112,6476,0.118977121983832,0.120046287369127,0.181666666666667,0.0546616367053739
1,0.0516666666666667,-0.315,112,6477,0.121151878969242,0.123333333333333,0.178333333333333,0.0526507936507938
1,0.055,0.215,112,6478,0.146439217576592,0.153333333333333,0.235,0.0620400000000001
1,0.055,-0.275,112,6479,0.118977121983832,0.12,0.181666666666667,0.0570952380952381
1,0.065,0.281666666666667,112,6480,0.109645894689323,0.120185042515466,0.218333333333333,0.0766350590409127
1,0.065,0.248333333333333,112,6481,0.123738074621804,0.133333333333333,0.228333333333333,0.0748319327731094
1,0.065,-0.318333333333333,112,6482,0.107496769977314,0.11,0.178333333333333,0.0662380952380952
1,0.0716666666666667,0.211666666666667,112,6483,0.130979218029257,0.136707311029399,0.235,0.080824231762912
1,0.0783333333333333,0.015,112,6484,0.098036274465685,0.10381607668265,0.221666666666667,0.0953277251206316
1,0.085,0.165,112,6485,0.13,0.13,0.241666666666667,0.0955426356589147
1,0.085,0.0583333333333333,112,6486,0.108576649832682,0.116714276000077,0.231666666666667,0.097621581660681
1,0.0883333333333333,0.0883333333333333,112,6487,0.117803980313815,0.12,0.238333333333333,0.101053333333333
1,0.095,0.208333333333333,112,6488,0.109645894689324,0.113529242439509,0.235,0.107059325295713
1,0.101666666666667,0.188333333333333,112,6489,0.109645894689323,0.11020183503211,0.241666666666667,0.115965536393777
1,0.108333333333333,-0.351666666666667,112,6490,0.0633333333333337,0.0633333333333337,0.175,0.110436893203883
1,0.115,-0.215,112,6491,0.0501109879279097,0.0501109879279097,0.181666666666667,0.126531049985531
1,0.118333333333333,-0.345,112,6492,0.0533333333333337,0.0533333333333337,0.175,0.120631067961165
1,0.125,0.0216666666666667,112,6493,0.0582141639885766,0.0633333333333333,0.225,0.149336283185841
1,0.138333333333333,0.201666666666667,112,6494,0.0706320670013905,0.0733333333333337,0.238333333333333,0.155761154855643
1,0.141666666666667,0.0416666666666667,112,6495,0.0495535624910614,0.0534373984729377,0.228333333333333,0.165794711653376
1,0.145,0.105,112,6496,0.0654896090146284,0.0666666666666667,0.241666666666667,0.165551181102362
1,0.151666666666667,0.205,112,6497,0.0569600249687832,0.0599999999999997,0.235,0.168385826771654
1,0.151666666666667,0.0283333333333333,112,6498,0.0368178700572905,0.0368178700572905,0.225,0.181049334832052
1,0.175,0.105,112,6499,0.0366666666666667,0.0366666666666667,0.241666666666667,0.199803149606299
1,0.188333333333333,0.175,112,6500,0.026666666666667,0.026666666666667,0.241666666666667,0.211692506459948
0,0.101666666666667,-0.205,112,6501,0.0614636297152856,0.063333333333333,0.178333333333333,0.109882154882155
0,0.075,0.155,112,6502,0.14,0.14,0.241666666666667,0.0843023255813953
0,0.0683333333333333,0.438333333333333,112,6503,0.0401386485959746,0.0438431547932198,0.141666666666667,0.0862975452096016
0,0.085,-0.468333333333333,112,6504,0.0213437474581097,0.0274873708374511,0.145,0.109567855557849
0,-0.015,0.138333333333333,112,6505,0.152315462117278,0.156985491190888,0.188333333333333,-0.0164258041794032
0,-0.0183333333333333,0.331666666666667,112,6506,0.124810968178994,0.133499895963339,0.178333333333333,-0.0215331285489302
0,0.0483333333333333,0.425,112,6507,0.0636832439151427,0.0703167436990967,0.151666666666667,0.0617829818479758
0,0.065,0.101666666666667,112,6508,0.143913554299486,0.146666666666667,0.238333333333333,0.0731889763779526
0,0.101666666666667,0.191666666666667,112,6509,0.108576649832682,0.110050493461461,0.238333333333333,0.114447763898267
0,0.188333333333333,0.201666666666667,112,6510,0.0233333333333337,0.0233333333333337,0.238333333333333,0.212060367454068
0,0.148333333333333,-0.295,112,6511,0.026666666666667,0.026666666666667,0.178333333333333,0.15115873015873
0,-0.0716666666666667,-0.368333333333333,112,6512,0.0632455532033676,0.0636832439151427,0.168333333333333,-0.0891311182772975
0,0.158333333333333,0.191666666666667,112,6513,0.0534373984729383,0.0534373984729383,0.238333333333333,0.178193231846751
0,0.118333333333333,-0.428333333333333,112,6514,0.0253859103528801,0.0274873708374515,0.161666666666667,0.131192313631608
0,0.195,0.108333333333333,112,6515,0.0166666666666667,0.0166666666666667,0.241666666666667,0.222637795275591
0,-0.035,0.325,112,6516,0.115710366384732,0.12,0.178333333333333,-0.0402688172043011
0,-0.015,0.188333333333333,112,6517,0.165495887830752,0.166666666666667,0.191666666666667,-0.0158256880733945
0,0.195,0.171666666666667,112,6518,0.02,0.02,0.241666666666667,0.219186046511628
0,-0.075,-0.331666666666667,112,6519,0.0706320670013902,0.0734090518184841,0.171666666666667,-0.0867534684861887
0,0.0583333333333333,-0.328333333333333,112,6520,0.113382342344633,0.113382342344633,0.175,0.0594490473454382
1,-0.145,0.205,113,6521,0.0421637021355784,0.0433333333333333,0.191666666666667,-0.147566371681416
1,-0.111666666666667,0.188333333333333,113,6522,0.0719567771497426,0.073333333333333,0.191666666666667,-0.115690690690691
1,-0.0816666666666667,0.305,113,6523,0.100221975855819,0.100221975855819,0.185,-0.0830636433578616
1,-0.0416666666666667,0.338333333333333,113,6524,0.128625209210498,0.136666666666667,0.175,-0.0408878504672897
1,-0.0416666666666667,0.211666666666667,113,6525,0.144721955640616,0.146666666666667,0.191666666666667,-0.0424041297935103
1,-0.0383333333333333,0.405,113,6526,0.0894427190999916,0.11020183503211,0.155,-0.040001749969733
1,-0.025,0.301666666666667,113,6527,0.156985491190888,0.156985491190888,0.185,-0.0254141138930067
1,-0.0116666666666667,0.301666666666667,113,6528,0.170293863659264,0.170293863659264,0.185,-0.0118615467292126
1,-0.00833333333333333,0.435,113,6529,0.0767390962214756,0.116856987619721,0.138333333333333,-0.00920820211180753
1,-0.005,0.445,113,6530,0.0666666666666667,0.10354816378006,0.131666666666667,-0.00606489608306269
1,0.045,0.251666666666667,113,6531,0.14051492605572,0.146666666666667,0.225,0.0528260869565217
1,0.175,0.128333333333333,113,6532,0.0266666666666667,0.0266666666666667,0.241666666666667,0.209710743801653
0,0.085,-0.408333333333333,113,6533,0.028674417556809,0.0372677996249966,0.165,0.114707224984956
0,-0.128333333333333,0.305,113,6534,0.0537483849886573,0.0537483849886573,0.185,-0.130390172530568
0,0.0516666666666667,-0.435,113,6535,0.0242670329642684,0.0372677996249965,0.158333333333333,0.0919840855481967
0,-0.118333333333333,-0.431666666666667,113,6536,0.0260341655863556,0.028480012484392,0.168333333333333,-0.13567870368662
0,-0.0283333333333333,0.131666666666667,113,6537,0.143372087784044,0.15,0.188333333333333,-0.0299221183800623
0,-0.108333333333333,0.425,113,6538,0.0260341655863557,0.0301846171271251,0.145,-0.113402871477061
0,0.138333333333333,0.311666666666667,113,6539,0.0339934634239522,0.0339934634239522,0.208333333333333,0.167237162105643
0,0.0916666666666667,-0.405,113,6540,0.0282842712474618,0.0316227766016837,0.165,0.122678792271607
0,0.065,-0.258333333333333,113,6541,0.0833333333333333,0.0833333333333333,0.181666666666667,0.0796067415730337
0,0.0816666666666667,-0.328333333333333,113,6542,0.0603692342542494,0.0603692342542494,0.175,0.100620100791448
0,-0.0616666666666667,-0.478333333333333,113,6543,0.0300000000000003,0.0504424865014052,0.155,-0.0852591698646021
0,0.0683333333333333,0.145,113,6544,0.133333333333333,0.133333333333333,0.241666666666667,0.0818870523415979
0,0.095,0.235,113,6545,0.097581874455363,0.1,0.231666666666667,0.112863247863248
0,0.015,-0.451666666666667,113,6546,0.0298142396999969,0.0412310562561765,0.155,0.0413472581665157
0,-0.0316666666666667,0.311666666666667,113,6547,0.148810095236998,0.15,0.181666666666667,-0.0316666666666667
0,-0.0316666666666667,-0.411666666666667,113,6548,0.0880025252162936,0.123513382090993,0.171666666666667,-0.0350309924157875
0,0.135,0.315,113,6549,0.0368178700572909,0.0368178700572909,0.208333333333333,0.163690773204336
0,0.0116666666666667,-0.451666666666667,113,6550,0.0314466037735217,0.0444722135470877,0.155,0.0322117813260245
0,0.00833333333333333,0.0983333333333333,113,6551,0.171399468429099,0.173621555241406,0.238333333333333,0.0109154039590165
0,0.0916666666666667,-0.231666666666667,113,6552,0.0549747416749022,0.0566666666666666,0.181666666666667,0.112265917602996
1,-0.118333333333333,-0.258333333333333,114,6553,0.0339934634239522,0.0339934634239522,0.175,-0.135946752470149
1,-0.111666666666667,-0.261666666666667,114,6554,0.0412310562561764,0.043333333333333,0.175,-0.126075268817205
1,-0.101666666666667,-0.285,114,6555,0.0549747416749018,0.0566666666666663,0.175,-0.112368421052632
1,-0.055,0.421666666666667,114,6556,0.0713364485301088,0.0769559758707679,0.148333333333333,-0.0618261755824023
1,-0.0483333333333333,0.151666666666667,114,6557,0.109949483349804,0.113333333333333,0.188333333333333,-0.0563058419243987
1,-0.045,-0.328333333333333,114,6558,0.116666666666667,0.116666666666667,0.171666666666667,-0.0477835051546391
1,-0.0116666666666667,-0.205,114,6559,0.108576649832682,0.116714276000077,0.165,-0.0149944373363654
1,0.075,-0.361666666666667,114,6560,0.0849836585598796,0.0902465758045392,0.175,0.0794267592904607
1,0.128333333333333,0.241666666666667,114,6561,0.0719567771497433,0.0740120110372487,0.231666666666667,0.146929773195602
1,0.138333333333333,0.211666666666667,114,6562,0.0749073501808142,0.0767390962214759,0.235,0.151150630513749
1,0.175,0.0583333333333333,114,6563,0.0348010216963685,0.0348010216963685,0.231666666666667,0.193238652218482
0,0.141666666666667,0.111666666666667,114,6564,0.0799999999999997,0.0799999999999997,0.241666666666667,0.154448621553885
0,0.121666666666667,-0.241666666666667,114,6565,0.0504424865014049,0.0504424865014049,0.181666666666667,0.128423023243822
0,-0.101666666666667,0.045,114,6566,0.0298142396999969,0.0299999999999997,0.158333333333333,-0.122257383966245
0,0.00166666666666667,0.405,114,6567,0.10137937550497,0.123738074621804,0.165,0.00219289954410426
0,-0.115,0.335,114,6568,0.0316227766016838,0.0316227766016838,0.178333333333333,-0.139871402033576
0,-0.0783333333333333,-0.445,114,6569,0.0401386485959743,0.0471404520791032,0.168333333333333,-0.10509056587213
0,0.0983333333333333,0.428333333333333,114,6570,0.0179505493571152,0.0179505493571152,0.148333333333333,0.125435363643127
0,0.128333333333333,-0.0183333333333333,114,6571,0.056666666666667,0.056666666666667,0.208333333333333,0.144519519519519
0,-0.0683333333333333,-0.335,114,6572,0.093392838174146,0.093392838174146,0.171666666666667,-0.0725334399881781
0,-0.0816666666666667,-0.268333333333333,114,6573,0.0715697018452794,0.0733333333333333,0.175,-0.0922043010752688
0,-0.085,0.00833333333333333,114,6574,0.0366666666666667,0.0366666666666667,0.145,-0.101301369863014
0,-0.025,0.141666666666667,114,6575,0.128668393770792,0.136666666666667,0.188333333333333,-0.0291237113402061
0,-0.0983333333333333,-0.335,114,6576,0.0634209919681348,0.0634209919681348,0.171666666666667,-0.104359222073936
0,-0.0583333333333333,0.441666666666667,114,6577,0.0565685424949236,0.0641179468722378,0.135,-0.0643112916972322
0,0.055,-0.338333333333333,114,6578,0.112792828771258,0.116666666666667,0.175,0.0560679611650484
0,-0.095,0.121666666666667,114,6579,0.0558768487141341,0.06,0.185,-0.113387096774194
0,-0.118333333333333,0.115,114,6580,0.0316227766016841,0.0334995854037366,0.181666666666667,-0.14158472616501
0,-0.0916666666666667,-0.388333333333333,114,6581,0.0596284793999945,0.0636832439151427,0.168333333333333,-0.099327740181927
0,-0.0916666666666667,-0.201666666666667,114,6582,0.0343187671366235,0.0366666666666666,0.165,-0.117857142857143
0,-0.0516666666666667,0.00833333333333333,114,6583,0.0674948557710553,0.07,0.145,-0.0615753424657534
1,-0.101666666666667,-0.295,115,6584,0.043333333333333,0.043333333333333,0.175,-0.122701149425288
1,-0.095,-0.241666666666667,115,6585,0.0466666666666667,0.0466666666666667,0.171666666666667,-0.115117647058824
1,-0.0916666666666667,0.101666666666667,115,6586,0.0706320670013904,0.0733333333333333,0.178333333333333,-0.0990740740740741
1,-0.0916666666666667,0.0183333333333333,115,6587,0.0402768199119819,0.0412310562561766,0.148333333333333,-0.102313432639598
1,-0.0916666666666667,-0.205,115,6588,0.0438431547932197,0.0438431547932197,0.165,-0.111615525996965
1,-0.0883333333333333,0.075,115,6589,0.0670820393249937,0.0674124947205223,0.175,-0.0992535949533619
