"n_Acc","x","y","shoe","row_number","min_dist","horiz_dist"
0,0.165,0.191666666666667,101,6000,0.06,0.06
0,0.108333333333333,-0.401666666666667,101,6001,0.022360679774998,0.022360679774998
0,0.185,0.238333333333333,101,6002,0.033993463423952,0.033993463423952
0,0.111666666666667,-0.338333333333333,101,6003,0.040138648595974,0.040138648595974
0,0.115,0.228333333333333,101,6004,0.104403065089106,0.106666666666667
0,0.0616666666666667,0.411666666666667,101,6005,0.0693621734889491,0.0872416821886826
0,-0.0483333333333333,-0.271666666666667,101,6006,0.0806225774829856,0.0833333333333334
0,0.055,-0.055,101,6007,0.136666666666667,0.140039676917333
0,0.178333333333333,0.251666666666667,101,6008,0.0372677996249968,0.0372677996249968
0,0.095,-0.371666666666667,101,6009,0.0453382350291181,0.0477260702109211
0,-0.025,-0.441666666666667,101,6010,0.0348010216963682,0.0806225774829854
0,-0.0383333333333333,-0.241666666666667,101,6011,0.0856997342145497,0.0866666666666667
0,0.0583333333333333,-0.405,101,6012,0.0614636297152859,0.0703167436990967
0,0.0783333333333333,0.0883333333333333,101,6013,0.139204086785474,0.143333333333333
0,0.131666666666667,-0.328333333333333,101,6014,0.023333333333333,0.023333333333333
0,0.175,0.198333333333333,101,6015,0.0485340659285369,0.05
0,-0.00166666666666667,0.408333333333333,101,6016,0.0869226987360357,0.113529242439509
0,0.125,0.0883333333333333,101,6017,0.0954521404218423,0.0966666666666667
0,-0.0216666666666667,0.421666666666667,101,6018,0.0708676387515641,0.0835995746932296
0,-0.00166666666666667,-0.465,101,6019,0.0260341655863555,0.0348010216963685
1,-0.115,-0.00833333333333333,102,6020,0.0466666666666666,0.0466666666666666
1,-0.095,0.445,102,6021,0.032829526005987,0.0334995854037363
1,-0.095,0.275,102,6022,0.0775313556640867,0.08
1,-0.065,0.281666666666667,102,6023,0.103494497975067,0.106874796945876
1,-0.045,-0.365,102,6024,0.106666666666667,0.106666666666667
1,-0.0383333333333333,-0.358333333333333,102,6025,0.113333333333333,0.113333333333333
1,0.00833333333333333,0.265,102,6026,0.178667910443432,0.183363633859668
1,0.015,-0.355,102,6027,0.148511129399636,0.16
1,0.0216666666666667,0.238333333333333,102,6028,0.19894164415169,0.203333333333333
1,0.0416666666666667,0.291666666666667,102,6029,0.176666666666666,0.19
1,0.0416666666666667,0.161666666666667,102,6030,0.183817542386163,0.186666666666667
1,0.0616666666666667,0.278333333333333,102,6031,0.165495887830752,0.173333333333333
1,0.0883333333333333,0.235,102,6032,0.146666666666667,0.146666666666667
1,0.125,0.00833333333333333,102,6033,0.0817176711475417,0.0833333333333333
1,0.145,-0.0883333333333333,102,6034,0.05,0.05
1,0.158333333333333,-0.0183333333333333,102,6035,0.043461349368018,0.043461349368018
1,0.165,-0.245,102,6036,0.0233333333333333,0.0233333333333333
1,0.188333333333333,0.295,102,6037,0.0433333333333336,0.0433333333333337
0,0.0216666666666667,0.411666666666667,102,6038,0.106718737290547,0.147007180474666
