"n_Acc","x","y","shoe","row_number","horiz_dist","distance_shape","new_x"
1,-0.0116666666666667,-0.325,203,10917,0.21,0.135,-0.00710526315789476
1,0.0183333333333333,-0.315,203,10918,0.18,0.131666666666667,0.0121708683473389
1,0.0183333333333333,-0.391666666666667,203,10919,0.186666666666667,0.121666666666667,0.010880758807588
1,0.0416666666666667,0.308333333333333,203,10920,0.120415945787923,0.145,0.0372752300519548
1,0.0416666666666667,-0.255,203,10921,0.15,0.135,0.0293478260869565
1,0.045,0.415,203,10922,0.160312195418814,0.0883333333333333,0.0193607593153024
1,0.0583333333333333,0.341666666666667,203,10923,0.113382342344633,0.131666666666667,0.0447283308599011
1,0.115,-0.0983333333333333,203,10924,0.0666666666666667,0.138333333333333,0.0875688073394495
1,0.118333333333333,-0.271666666666667,203,10925,0.0736357401145821,0.135,0.0832165291683521
1,0.131666666666667,-0.171666666666667,203,10926,0.053333333333333,0.135,0.0960810810810813
1,0.138333333333333,0.231666666666667,203,10927,0.0200000000000003,0.165,0.144157894736842
1,0.151666666666667,-0.045,203,10928,0.0266666666666663,0.145,0.123317757009346
1,0.175,-0.241666666666667,203,10929,0.0166666666666667,0.135,0.123260869565217
1,0.191666666666667,-0.128333333333333,203,10930,0.00666666666666701,0.138333333333333,0.133683473389356
0,0.035,-0.325,203,10931,0.163333333333333,0.131666666666667,0.0232352941176471
0,0.171666666666667,0.171666666666667,203,10932,0.0133333333333337,0.171666666666667,0.159294294294294
0,-0.0283333333333333,-0.0816666666666667,203,10933,0.21,0.118333333333333,-0.0140675990675991
0,0.0516666666666667,-0.00833333333333333,203,10934,0.126666666666667,0.148333333333333,0.0429750778816199
0,0.0416666666666667,0.0816666666666667,203,10935,0.126710518724988,0.165,0.0408309473994851
0,-0.0983333333333333,-0.375,203,10936,0.303333333333333,0.128333333333333,-0.031417704011065
0,-0.128333333333333,-0.221666666666667,203,10937,0.316666666666666,0.128333333333333,-0.0370099875156055
0,0.0416666666666667,-0.405,203,10938,0.163333333333333,0.118333333333333,0.0240514905149052
0,-0.111666666666667,0.348333333333333,203,10939,0.283509748999533,0.141666666666667,-0.0400313475635321
0,0.0483333333333333,0.0683333333333333,203,10940,0.123333333333333,0.161666666666667,0.0455177993527509
0,0.131666666666667,0.005,203,10941,0.0434613493680173,0.151666666666667,0.114027697547202
0,-0.075,0.298333333333333,203,10942,0.236666666666667,0.148333333333333,-0.0356951871657754
0,0.0283333333333333,-0.341666666666667,203,10943,0.173333333333333,0.128333333333333,0.018030303030303
0,-0.065,0.451666666666667,203,10944,0.316736834331314,0.095,-0.0161760654059405
0,-0.00833333333333333,-0.488333333333333,203,10945,0.323487935546976,0.0116666666666667,-0.000292995752051358
0,0.005,0.471666666666667,203,10946,0.256688310775713,0.0416666666666667,0.000796112492437199
0,0.035,-0.488333333333333,203,10947,0.280178514522438,0.005,0.000555240893451008
0,0.115,0.0116666666666667,203,10948,0.06,0.151666666666667,0.0996666666666667
0,0.118333333333333,-0.361666666666667,203,10949,0.08359957469323,0.128333333333333,0.0752037459348301
0,0.0616666666666667,0.295,203,10950,0.1,0.148333333333333,0.0565807560137457
1,-0.131666666666667,-0.0216666666666667,204,10951,0.360061723103754,0.121666666666667,-0.0325778311313766
1,-0.128333333333333,-0.255,204,10952,0.316666666666666,0.131666666666667,-0.0379712858926342
1,-0.125,0.411666666666667,204,10953,0.333349999583354,0.121666666666667,-0.0331806116442847
1,-0.125,0.248333333333333,204,10954,0.313333333333333,0.151666666666667,-0.0432509505703422
1,-0.125,-0.218333333333333,204,10955,0.316666666666667,0.128333333333333,-0.0363207547169811
1,-0.121666666666667,0.325,204,10956,0.313333333333334,0.145,-0.0405555555555556
1,-0.118333333333333,-0.141666666666667,204,10957,0.333483299598512,0.115,-0.0301191508710704
1,-0.095,-0.0183333333333333,204,10958,0.330151480384384,0.121666666666667,-0.0271863885382295
1,-0.0916666666666667,-0.358333333333333,204,10959,0.283352940498045,0.131666666666667,-0.032183502445896
1,-0.0883333333333333,0.408333333333333,204,10960,0.293409081128872,0.121666666666667,-0.0281530734208898
1,-0.085,0.465,204,10961,0.326734686795809,0.0783333333333333,-0.0161714170480744
1,-0.0816666666666667,-0.328333333333333,204,10962,0.266854100795006,0.135,-0.0316336959782818
1,-0.0683333333333333,0.331666666666667,204,10963,0.26,0.145,-0.0301776649746193
1,-0.065,0.281666666666667,204,10964,0.256666666666667,0.151666666666667,-0.0306476683937824
1,-0.065,-0.151666666666667,204,10965,0.276746976295838,0.115,-0.0218729074972975
1,-0.065,-0.161666666666667,204,10966,0.270185121722126,0.115,-0.0223011091948076
1,-0.065,-0.385,204,10967,0.263417708001738,0.128333333333333,-0.0253995642239319
1,-0.0583333333333333,-0.391666666666667,204,10968,0.263354429534716,0.125,-0.0226669071949049
1,-0.035,-0.238333333333333,204,10969,0.223333333333333,0.128333333333333,-0.0173870967741936
